activity,activityID,userID,"rating (hi = 50, low = 10)",,,unique users,# of ratings per user,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,827maryannb,50,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,815rebeccay,50,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,80Renee,40,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,780DavidD780,40,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,748cy,40,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,742fredm,40,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,723kathym,50,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,713russellb,50,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,68bryanw,50,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,689jennifery,10,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,65vickiem,30,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,640timb,40,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,623craigk,40,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,61marke,40,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,571justina,50,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,563DavidP,50,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,545lynnw,50,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,544THEJUDY,40,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,518tc,40,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,516adt,40,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,489TimS489,50,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,468craigl,40,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,461kylej,50,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,451jeremyk,50,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,450kristik,10,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,426rons,40,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,420amyw,50,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,416JimW,50,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,404andreaa,50,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,3Lagoon,10,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,379roberts379,40,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,370SusanM,50,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,370raymondt,50,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,360janets,30,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,359markj,50,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,359kyleg,50,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,355stevez,50,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,354angeliquel,50,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,352danielw,40,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,320rayl,50,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,31HomeGames,50,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,300devk,20,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,284amymb,50,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,242katyl,50,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,240CindyT,50,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,214LisaB,40,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,145elainew,30,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,136tinap,10,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,133charlesk,50,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,119TomB119,50,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,119thomasc,40,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,03kathy,40,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,0303SOH,40,,,,,,
Washington Metropolitan Area Transit Authority (Metro),g28970-d8481891,554891,50,,,,,,
Washington Navy Yard Chapel,g28970-d15049764,ITRT,50,,,,,,
Washington Printmakers Gallery,g28970-d17313895,Rockcreekpark,50,,,,,,
Washington Printmakers Gallery,g28970-d17313895,443berniec,50,,,,,,
Washington Welcome Center,g28970-d11797394,UNNIMAYA,40,,,,,,
Washington Welcome Center,g28970-d11797394,samuel8248,50,,,,,,
Washington Welcome Center,g28970-d11797394,JULIELL858,40,,,,,,
Washington Welcome Center,g28970-d11797394,JG717,50,,,,,,
Watergate Complex,g28970-d105770,YoungPro78,50,,,,,,
Watergate Complex,g28970-d105770,wilbertouyang,30,,,,,,
Watergate Complex,g28970-d105770,WiffenPaul,30,,,,,,
Watergate Complex,g28970-d105770,Viajeroconbuengusto,30,,,,,,
Watergate Complex,g28970-d105770,TruncatesEek,20,,,,,,
Watergate Complex,g28970-d105770,tonyab927,40,,,,,,
Watergate Complex,g28970-d105770,tominfairfield,30,,,,,,
Watergate Complex,g28970-d105770,TheScottRose,40,,,,,,
Watergate Complex,g28970-d105770,TeamWard,40,,,,,,
Watergate Complex,g28970-d105770,surfstyle,50,,,,,,
Watergate Complex,g28970-d105770,SharonB231,30,,,,,,
Watergate Complex,g28970-d105770,SALEMSTEVE,40,,,,,,
Watergate Complex,g28970-d105770,rduinc,40,,,,,,
Watergate Complex,g28970-d105770,rbdancer52,20,,,,,,
Watergate Complex,g28970-d105770,RadarRick,40,,,,,,
Watergate Complex,g28970-d105770,QuickWhitTravel,30,,,,,,
Watergate Complex,g28970-d105770,PrawetJ,30,,,,,,
Watergate Complex,g28970-d105770,petermU8311JJ,30,,,,,,
Watergate Complex,g28970-d105770,oasvette,40,,,,,,
Watergate Complex,g28970-d105770,nancypants911,10,,,,,,
Watergate Complex,g28970-d105770,misseryn29,50,,,,,,
Watergate Complex,g28970-d105770,mcubbage,10,,,,,,
Watergate Complex,g28970-d105770,Marsbar2733,50,,,,,,
Watergate Complex,g28970-d105770,Mark42139,30,,,,,,
Watergate Complex,g28970-d105770,lourdest239,30,,,,,,
Watergate Complex,g28970-d105770,LolaGo1,30,,,,,,
Watergate Complex,g28970-d105770,lmncpa2018,50,,,,,,
Watergate Complex,g28970-d105770,LCL548,40,,,,,,
Watergate Complex,g28970-d105770,keonaj486,50,,,,,,
Watergate Complex,g28970-d105770,Kauai-Biz-Traveler,30,,,,,,
Watergate Complex,g28970-d105770,jweith,30,,,,,,
Watergate Complex,g28970-d105770,justweems,30,,,,,,
Watergate Complex,g28970-d105770,joycep883,20,,,,,,
Watergate Complex,g28970-d105770,Jet746033,50,,,,,,
Watergate Complex,g28970-d105770,jeffl499,30,,,,,,
Watergate Complex,g28970-d105770,jaseaton,30,,,,,,
Watergate Complex,g28970-d105770,HelenaGuerra,20,,,,,,
Watergate Complex,g28970-d105770,Grey-haire,30,,,,,,
Watergate Complex,g28970-d105770,Gin2busy,30,,,,,,
Watergate Complex,g28970-d105770,GetawayPlanner2016,40,,,,,,
Watergate Complex,g28970-d105770,Favored-Piers,30,,,,,,
Watergate Complex,g28970-d105770,EasternCanada,50,,,,,,
Watergate Complex,g28970-d105770,dvkremk,30,,,,,,
Watergate Complex,g28970-d105770,durham05,30,,,,,,
Watergate Complex,g28970-d105770,DominicDeBurca,50,,,,,,
Watergate Complex,g28970-d105770,DennyB510,20,,,,,,
Watergate Complex,g28970-d105770,DCHistoryAndCulture,40,,,,,,
Watergate Complex,g28970-d105770,DCgirl42,30,,,,,,
Watergate Complex,g28970-d105770,DC196,20,,,,,,
Watergate Complex,g28970-d105770,CynthiafromOhio2011,30,,,,,,
Watergate Complex,g28970-d105770,christosorl,40,,,,,,
Watergate Complex,g28970-d105770,Brellie,30,,,,,,
Watergate Complex,g28970-d105770,blamoericyr,50,,,,,,
Watergate Complex,g28970-d105770,ANTONIOR529,20,,,,,,
Watergate Complex,g28970-d105770,andrewq410,40,,,,,,
Watergate Complex,g28970-d105770,Allansha,40,,,,,,
Watergate Complex,g28970-d105770,Abdulmoez-Tahmaz,30,,,,,,
Watergate Complex,g28970-d105770,955jessican,20,,,,,,
Watergate Complex,g28970-d105770,847KimB,30,,,,,,
Watergate Complex,g28970-d105770,589jen,50,,,,,,
Watergate Complex,g28970-d105770,8114,50,,,,,,
Wegman's Wonderplace,g28970-d9720029,travel4foodz,50,,,,,,
Wegman's Wonderplace,g28970-d9720029,md29nyc,30,,,,,,
Wegman's Wonderplace,g28970-d9720029,coast2coastDelmar_NY,50,,,,,,
Western Presbyterian Church,g28970-d14007198,PrawetJ,30,,,,,,
Westminster Playground,g28970-d2569504,justme06,40,,,,,,
Westminster Playground,g28970-d2569504,JulietA747,50,,,,,,
Westminster Playground,g28970-d2569504,dmichaele2016,40,,,,,,
White House Easter Egg Roll,g28970-d10020632,KEJC10132,50,,,,,,
White House Easter Egg Roll,g28970-d10020632,947lz,50,,,,,,
White House Visitors Center,g28970-d218822,Zucc50,40,,,,,,
White House Visitors Center,g28970-d218822,ywurry,40,,,,,,
White House Visitors Center,g28970-d218822,YULTravelBug,40,,,,,,
White House Visitors Center,g28970-d218822,Y7883MXmarkd,40,,,,,,
White House Visitors Center,g28970-d218822,X7938SZmariaf,40,,,,,,
White House Visitors Center,g28970-d218822,WorldWanderer99,30,,,,,,
White House Visitors Center,g28970-d218822,winags,50,,,,,,
White House Visitors Center,g28970-d218822,whatwouldcatherinedo,40,,,,,,
White House Visitors Center,g28970-d218822,werejustatravelin,50,,,,,,
White House Visitors Center,g28970-d218822,waunderlust_forever,50,,,,,,
White House Visitors Center,g28970-d218822,wanderingkale,40,,,,,,
White House Visitors Center,g28970-d218822,walshyfamily,30,,,,,,
White House Visitors Center,g28970-d218822,W8419JVkellyb,40,,,,,,
White House Visitors Center,g28970-d218822,VSattui1232,40,,,,,,
White House Visitors Center,g28970-d218822,VoyageHopper42,40,,,,,,
White House Visitors Center,g28970-d218822,VMAC0912,40,,,,,,
White House Visitors Center,g28970-d218822,Violette54,30,,,,,,
White House Visitors Center,g28970-d218822,Villagesre,50,,,,,,
White House Visitors Center,g28970-d218822,VikkiBee,50,,,,,,
White House Visitors Center,g28970-d218822,Vickima,50,,,,,,
White House Visitors Center,g28970-d218822,Viajeroconbuengusto,40,,,,,,
White House Visitors Center,g28970-d218822,Veratomlan,30,,,,,,
White House Visitors Center,g28970-d218822,Venusalberta33,40,,,,,,
White House Visitors Center,g28970-d218822,VElittle1,50,,,,,,
White House Visitors Center,g28970-d218822,Val010592,30,,,,,,
White House Visitors Center,g28970-d218822,Vacationers2007,30,,,,,,
White House Visitors Center,g28970-d218822,Vacationer564677,10,,,,,,
White House Visitors Center,g28970-d218822,V7044QSrobertr,50,,,,,,
White House Visitors Center,g28970-d218822,unclelouie,40,,,,,,
White House Visitors Center,g28970-d218822,Ummy2010,30,,,,,,
White House Visitors Center,g28970-d218822,U819XUkimberlyb,40,,,,,,
White House Visitors Center,g28970-d218822,tsmiller1,40,,,,,,
White House Visitors Center,g28970-d218822,TroisChatsLies,30,,,,,,
White House Visitors Center,g28970-d218822,trixietg,50,,,,,,
White House Visitors Center,g28970-d218822,TripVbarS,50,,,,,,
White House Visitors Center,g28970-d218822,tripadvs0r2016,50,,,,,,
White House Visitors Center,g28970-d218822,triciadc,50,,,,,,
White House Visitors Center,g28970-d218822,TravisGina,50,,,,,,
White House Visitors Center,g28970-d218822,traveltime0000,50,,,,,,
White House Visitors Center,g28970-d218822,TravellingEater2010,50,,,,,,
White House Visitors Center,g28970-d218822,TravelinPam3,50,,,,,,
White House Visitors Center,g28970-d218822,travelingcircus214,50,,,,,,
White House Visitors Center,g28970-d218822,Traveleator,40,,,,,,
White House Visitors Center,g28970-d218822,trainfan01,50,,,,,,
White House Visitors Center,g28970-d218822,trackywebb,50,,,,,,
White House Visitors Center,g28970-d218822,tracey903,50,,,,,,
White House Visitors Center,g28970-d218822,touringbee,50,,,,,,
White House Visitors Center,g28970-d218822,TorchyPyrford,40,,,,,,
White House Visitors Center,g28970-d218822,TootleLou2,50,,,,,,
White House Visitors Center,g28970-d218822,Tonyitfc,20,,,,,,
White House Visitors Center,g28970-d218822,tony9000,20,,,,,,
White House Visitors Center,g28970-d218822,TolerantTraveler,40,,,,,,
White House Visitors Center,g28970-d218822,TJ4advice,30,,,,,,
White House Visitors Center,g28970-d218822,titans1fan93,50,,,,,,
White House Visitors Center,g28970-d218822,Timscfc,40,,,,,,
White House Visitors Center,g28970-d218822,TimothyA569,50,,,,,,
White House Visitors Center,g28970-d218822,tigger32,20,,,,,,
White House Visitors Center,g28970-d218822,TheRealGelatoGirl,40,,,,,,
White House Visitors Center,g28970-d218822,theheatonfamily,40,,,,,,
White House Visitors Center,g28970-d218822,Thechelle218,20,,,,,,
White House Visitors Center,g28970-d218822,theatremaria,50,,,,,,
White House Visitors Center,g28970-d218822,the4taals,50,,,,,,
White House Visitors Center,g28970-d218822,TexasStarshine,50,,,,,,
White House Visitors Center,g28970-d218822,TerriB852,10,,,,,,
White House Visitors Center,g28970-d218822,TERRAvelista,50,,,,,,
White House Visitors Center,g28970-d218822,Telgip,50,,,,,,
White House Visitors Center,g28970-d218822,TeamNickle,40,,,,,,
White House Visitors Center,g28970-d218822,tch469,50,,,,,,
White House Visitors Center,g28970-d218822,TAPA-29,40,,,,,,
White House Visitors Center,g28970-d218822,tanyaleem,50,,,,,,
White House Visitors Center,g28970-d218822,taniap191,40,,,,,,
White House Visitors Center,g28970-d218822,Tabitha9703,30,,,,,,
White House Visitors Center,g28970-d218822,T4045XUjoanneh,50,,,,,,
White House Visitors Center,g28970-d218822,T-Scout_and_Mom,30,,,,,,
White House Visitors Center,g28970-d218822,SylviaB337,40,,,,,,
White House Visitors Center,g28970-d218822,SWA6046,50,,,,,,
White House Visitors Center,g28970-d218822,svannh123,50,,,,,,
White House Visitors Center,g28970-d218822,suzeyes,50,,,,,,
White House Visitors Center,g28970-d218822,sunshinelover33,50,,,,,,
White House Visitors Center,g28970-d218822,sunnyside2525,50,,,,,,
White House Visitors Center,g28970-d218822,sunnid94,40,,,,,,
White House Visitors Center,g28970-d218822,suMountainLover,30,,,,,,
White House Visitors Center,g28970-d218822,suitcasehandy,50,,,,,,
White House Visitors Center,g28970-d218822,stumblethru,40,,,,,,
White House Visitors Center,g28970-d218822,stubljumpr,50,,,,,,
White House Visitors Center,g28970-d218822,SteveR26,40,,,,,,
White House Visitors Center,g28970-d218822,SteveG822,30,,,,,,
White House Visitors Center,g28970-d218822,Steve5863,30,,,,,,
White House Visitors Center,g28970-d218822,Steve-and-Andie,40,,,,,,
White House Visitors Center,g28970-d218822,Stargatebabe,50,,,,,,
White House Visitors Center,g28970-d218822,StacyW227,50,,,,,,
White House Visitors Center,g28970-d218822,SSMcGee,30,,,,,,
White House Visitors Center,g28970-d218822,Spydermonkie,50,,,,,,
White House Visitors Center,g28970-d218822,Sprite4,20,,,,,,
White House Visitors Center,g28970-d218822,springbank,40,,,,,,
White House Visitors Center,g28970-d218822,SOMAGERK,50,,,,,,
White House Visitors Center,g28970-d218822,SoGoodToHaveGone,30,,,,,,
White House Visitors Center,g28970-d218822,SnowyShasta,30,,,,,,
White House Visitors Center,g28970-d218822,SnowballAdventure,30,,,,,,
White House Visitors Center,g28970-d218822,Skimanski,50,,,,,,
White House Visitors Center,g28970-d218822,skelley12,50,,,,,,
White House Visitors Center,g28970-d218822,SixOneTwo,20,,,,,,
White House Visitors Center,g28970-d218822,Singingdove,50,,,,,,
White House Visitors Center,g28970-d218822,simonn_12,30,,,,,,
White House Visitors Center,g28970-d218822,simon1286,30,,,,,,
White House Visitors Center,g28970-d218822,Sightsee522946,50,,,,,,
White House Visitors Center,g28970-d218822,ShShShelley,20,,,,,,
White House Visitors Center,g28970-d218822,Shirley141250,50,,,,,,
White House Visitors Center,g28970-d218822,sherrim110,50,,,,,,
White House Visitors Center,g28970-d218822,shelbys529,50,,,,,,
White House Visitors Center,g28970-d218822,sheiksan,40,,,,,,
White House Visitors Center,g28970-d218822,shatcher63,30,,,,,,
White House Visitors Center,g28970-d218822,Sharpattack,30,,,,,,
White House Visitors Center,g28970-d218822,SharonB231,30,,,,,,
White House Visitors Center,g28970-d218822,Sharon6xUK,40,,,,,,
White House Visitors Center,g28970-d218822,SharieN_13,50,,,,,,
White House Visitors Center,g28970-d218822,Shantamr36,50,,,,,,
White House Visitors Center,g28970-d218822,Seasluggie,10,,,,,,
White House Visitors Center,g28970-d218822,scsod,50,,,,,,
White House Visitors Center,g28970-d218822,scotp393,40,,,,,,
White House Visitors Center,g28970-d218822,Schmirlert,20,,,,,,
