activity,activityID,userID,rating,date
LBJ Presidential Library,g30196-d145840,TR26,40,Jun 2018
LBJ Presidential Library,g30196-d145840,stevenbrekel,30,Jun 2018
LBJ Presidential Library,g30196-d145840,Railhistoryfan,30,Jun 2018
LBJ Presidential Library,g30196-d145840,DeniseCohenGershon,50,Jun 2018
LBJ Presidential Library,g30196-d145840,W1403YPsuew,50,Jun 2018
LBJ Presidential Library,g30196-d145840,mrsirin,40,Jun 2018
LBJ Presidential Library,g30196-d145840,Klassyhk,50,Jun 2018
LBJ Presidential Library,g30196-d145840,921kathyp,40,Jun 2018
LBJ Presidential Library,g30196-d145840,CatherineD786,30,Jun 2018
LBJ Presidential Library,g30196-d145840,LAtoEverywhere,50,Jun 2018
LBJ Presidential Library,g30196-d145840,margaretc007,50,Jun 2018
LBJ Presidential Library,g30196-d145840,555amilcarg,50,Jun 2018
LBJ Presidential Library,g30196-d145840,JFSoccerCoach,50,Jun 2018
LBJ Presidential Library,g30196-d145840,I5385RGmaryp,50,Jun 2018
LBJ Presidential Library,g30196-d145840,rudesheim,50,Jun 2018
LBJ Presidential Library,g30196-d145840,IamLuving2Travel,50,May 2018
LBJ Presidential Library,g30196-d145840,JackB502,40,May 2018
LBJ Presidential Library,g30196-d145840,diannew392,40,May 2018
LBJ Presidential Library,g30196-d145840,Wisprof,40,May 2018
LBJ Presidential Library,g30196-d145840,123CindyMac,50,May 2018
LBJ Presidential Library,g30196-d145840,delsiennc,50,May 2018
LBJ Presidential Library,g30196-d145840,Beccaboo126,30,May 2018
LBJ Presidential Library,g30196-d145840,crhudspeth,50,May 2018
LBJ Presidential Library,g30196-d145840,207blainec,50,May 2018
LBJ Presidential Library,g30196-d145840,Buddiego,50,May 2018
LBJ Presidential Library,g30196-d145840,LisaR293,50,May 2018
LBJ Presidential Library,g30196-d145840,Banditsmom707,50,May 2018
LBJ Presidential Library,g30196-d145840,jenb957,50,May 2018
LBJ Presidential Library,g30196-d145840,Chiko65,40,May 2018
LBJ Presidential Library,g30196-d145840,469JoeP,40,May 2018
LBJ Presidential Library,g30196-d145840,desperado265,50,May 2018
LBJ Presidential Library,g30196-d145840,Q8090ICsaraht,50,May 2018
LBJ Presidential Library,g30196-d145840,Jagottschalk,40,May 2018
LBJ Presidential Library,g30196-d145840,X5677AIjeffs,50,May 2018
LBJ Presidential Library,g30196-d145840,sharongB7609MU,50,May 2018
LBJ Presidential Library,g30196-d145840,MMM_and_MPM,50,May 2018
LBJ Presidential Library,g30196-d145840,leslieb774,50,May 2018
LBJ Presidential Library,g30196-d145840,gdw1202,50,May 2018
LBJ Presidential Library,g30196-d145840,JMK-Pittsburgh,50,May 2018
LBJ Presidential Library,g30196-d145840,sellacct,50,May 2018
LBJ Presidential Library,g30196-d145840,dianepribek,50,May 2018
LBJ Presidential Library,g30196-d145840,RichardM974,30,May 2018
LBJ Presidential Library,g30196-d145840,N569BMsteveg,50,May 2018
LBJ Presidential Library,g30196-d145840,promoteu,50,May 2018
LBJ Presidential Library,g30196-d145840,PequotLady,50,May 2018
LBJ Presidential Library,g30196-d145840,lowellormargie,50,May 2018
LBJ Presidential Library,g30196-d145840,pattibills,50,May 2018
LBJ Presidential Library,g30196-d145840,JerryB671,50,May 2018
LBJ Presidential Library,g30196-d145840,AnnW397,40,May 2018
LBJ Presidential Library,g30196-d145840,jcp1019,50,May 2018
LBJ Presidential Library,g30196-d145840,W1702PJmarkg,50,May 2018
LBJ Presidential Library,g30196-d145840,438JRV,50,May 2018
LBJ Presidential Library,g30196-d145840,deniseandy,50,May 2018
LBJ Presidential Library,g30196-d145840,380joyces,50,May 2018
LBJ Presidential Library,g30196-d145840,BKFIrving,50,May 2018
LBJ Presidential Library,g30196-d145840,Yanks11,50,May 2018
LBJ Presidential Library,g30196-d145840,Me9247,50,May 2018
LBJ Presidential Library,g30196-d145840,TravelGoddess61,50,May 2018
LBJ Presidential Library,g30196-d145840,548jackia,50,May 2018
LBJ Presidential Library,g30196-d145840,COLPeg,50,May 2018
LBJ Presidential Library,g30196-d145840,jpr568,40,May 2018
LBJ Presidential Library,g30196-d145840,lindahU1776TT,50,May 2018
LBJ Presidential Library,g30196-d145840,Columbus_Mom,40,May 2018
LBJ Presidential Library,g30196-d145840,flash407,40,Apr 2018
LBJ Presidential Library,g30196-d145840,janewQ5955NE,50,Apr 2018
LBJ Presidential Library,g30196-d145840,rebeccajoseph,50,Apr 2018
LBJ Presidential Library,g30196-d145840,Robotiff,50,Apr 2018
LBJ Presidential Library,g30196-d145840,tonyac712,40,Apr 2018
LBJ Presidential Library,g30196-d145840,kaaate7,50,Apr 2018
LBJ Presidential Library,g30196-d145840,Venture465502,50,Apr 2018
LBJ Presidential Library,g30196-d145840,RollingStoneMiami,50,Apr 2018
LBJ Presidential Library,g30196-d145840,abovethenotch,50,Apr 2018
LBJ Presidential Library,g30196-d145840,TGIF_pov,50,Apr 2018
LBJ Presidential Library,g30196-d145840,N9701WKbrucew,50,Apr 2018
LBJ Presidential Library,g30196-d145840,kansaskristy,40,Apr 2018
LBJ Presidential Library,g30196-d145840,GriswoldsNj,50,Apr 2018
LBJ Presidential Library,g30196-d145840,dwfr,50,Apr 2018
LBJ Presidential Library,g30196-d145840,SeeThis_n_That,50,Apr 2018
LBJ Presidential Library,g30196-d145840,JudiH424,50,Apr 2018
LBJ Presidential Library,g30196-d145840,Cwdiede,50,Apr 2018
LBJ Presidential Library,g30196-d145840,AllanJGJ,50,Apr 2018
LBJ Presidential Library,g30196-d145840,Artsmaven618,50,Apr 2018
LBJ Presidential Library,g30196-d145840,632wyndeeh,50,Apr 2018
LBJ Presidential Library,g30196-d145840,jeremyl83,50,Apr 2018
LBJ Presidential Library,g30196-d145840,Gammie8,30,Apr 2018
LBJ Presidential Library,g30196-d145840,JWYColorado,50,Apr 2018
LBJ Presidential Library,g30196-d145840,kdsandjms,50,Apr 2018
LBJ Presidential Library,g30196-d145840,ediebSyracuse,40,Apr 2018
LBJ Presidential Library,g30196-d145840,dskid,50,Apr 2018
LBJ Presidential Library,g30196-d145840,MRVEGAS711,40,Apr 2018
LBJ Presidential Library,g30196-d145840,stepheniepippin,40,Apr 2018
LBJ Presidential Library,g30196-d145840,Duck1949,40,Apr 2018
LBJ Presidential Library,g30196-d145840,L6797KAjenniferb,50,Apr 2018
LBJ Presidential Library,g30196-d145840,Allisonspring,50,Apr 2018
LBJ Presidential Library,g30196-d145840,LyndaF456,50,Apr 2018
LBJ Presidential Library,g30196-d145840,WellfleetBarrister,50,Apr 2018
LBJ Presidential Library,g30196-d145840,alextanmd,40,Apr 2018
LBJ Presidential Library,g30196-d145840,kathryng273,50,Apr 2018
LBJ Presidential Library,g30196-d145840,pamelaf995,50,Apr 2018
LBJ Presidential Library,g30196-d145840,77debrag,50,Apr 2018
LBJ Presidential Library,g30196-d145840,2doglady,50,Apr 2018
LBJ Presidential Library,g30196-d145840,Slow_Mustang,50,Apr 2018
LBJ Presidential Library,g30196-d145840,Getaway30196459555,50,Apr 2018
LBJ Presidential Library,g30196-d145840,LindaC265,50,Apr 2018
LBJ Presidential Library,g30196-d145840,zjms34,50,Apr 2018
LBJ Presidential Library,g30196-d145840,ChrisMVSS,50,Apr 2018
LBJ Presidential Library,g30196-d145840,SneakinDeacon,50,Apr 2018
LBJ Presidential Library,g30196-d145840,confqueen,50,Apr 2018
LBJ Presidential Library,g30196-d145840,AuntieJoy,50,Apr 2018
LBJ Presidential Library,g30196-d145840,EdiMommy,50,Apr 2018
LBJ Presidential Library,g30196-d145840,vanetak2017,50,Apr 2018
LBJ Presidential Library,g30196-d145840,roses667,50,Apr 2018
LBJ Presidential Library,g30196-d145840,KSfamily00,30,Apr 2018
LBJ Presidential Library,g30196-d145840,314AmyB,30,Apr 2018
LBJ Presidential Library,g30196-d145840,Stefaniya,50,Apr 2018
LBJ Presidential Library,g30196-d145840,Drmoxie,50,Apr 2018
LBJ Presidential Library,g30196-d145840,Moira49,50,Apr 2018
LBJ Presidential Library,g30196-d145840,dansantoniS,50,Apr 2018
LBJ Presidential Library,g30196-d145840,Jrstwo,40,Apr 2018
LBJ Presidential Library,g30196-d145840,SylviaS1011,50,Apr 2018
LBJ Presidential Library,g30196-d145840,abashe32,50,Apr 2018
LBJ Presidential Library,g30196-d145840,R0adTripper66,50,Mar 2018
LBJ Presidential Library,g30196-d145840,lmcpht,50,Mar 2018
LBJ Presidential Library,g30196-d145840,seanoseano,50,Mar 2018
LBJ Presidential Library,g30196-d145840,two50,50,Mar 2018
LBJ Presidential Library,g30196-d145840,scottrA3361XW,50,Mar 2018
LBJ Presidential Library,g30196-d145840,662malcolml,50,Mar 2018
LBJ Presidential Library,g30196-d145840,clchilds,50,Mar 2018
LBJ Presidential Library,g30196-d145840,Scipoletta,50,Mar 2018
LBJ Presidential Library,g30196-d145840,donnabZ6427JK,50,Mar 2018
LBJ Presidential Library,g30196-d145840,C4770GEdaveh,50,Mar 2018
LBJ Presidential Library,g30196-d145840,mmb5714,40,Mar 2018
LBJ Presidential Library,g30196-d145840,Sungron,50,Mar 2018
LBJ Presidential Library,g30196-d145840,nickjp718,50,Mar 2018
LBJ Presidential Library,g30196-d145840,SlymanChicago,40,Mar 2018
LBJ Presidential Library,g30196-d145840,921jerryv,50,Mar 2018
LBJ Presidential Library,g30196-d145840,JinIA,30,Mar 2018
LBJ Presidential Library,g30196-d145840,71reginal,50,Mar 2018
LBJ Presidential Library,g30196-d145840,arbourne,40,Mar 2018
LBJ Presidential Library,g30196-d145840,187BethM,50,Mar 2018
LBJ Presidential Library,g30196-d145840,Lovestotravel_8,50,Mar 2018
LBJ Presidential Library,g30196-d145840,nsmith2,50,Mar 2018
LBJ Presidential Library,g30196-d145840,W1746ELsimonc,50,Mar 2018
LBJ Presidential Library,g30196-d145840,StarrL,50,Mar 2018
LBJ Presidential Library,g30196-d145840,elpeters,50,Mar 2018
LBJ Presidential Library,g30196-d145840,loveluxurytravel,40,Mar 2018
LBJ Presidential Library,g30196-d145840,307lorif,50,Mar 2018
LBJ Presidential Library,g30196-d145840,lesliec309,50,Mar 2018
LBJ Presidential Library,g30196-d145840,J122,50,Mar 2018
LBJ Presidential Library,g30196-d145840,RyanJD83,50,Mar 2018
LBJ Presidential Library,g30196-d145840,drclif,50,Mar 2018
LBJ Presidential Library,g30196-d145840,Jedilostinspace,40,Mar 2018
LBJ Presidential Library,g30196-d145840,dkusturin,50,Mar 2018
LBJ Presidential Library,g30196-d145840,Esox67,50,Mar 2018
LBJ Presidential Library,g30196-d145840,Didi33133,50,Mar 2018
LBJ Presidential Library,g30196-d145840,Waterlefe1,50,Mar 2018
LBJ Presidential Library,g30196-d145840,christylou60,50,Mar 2018
LBJ Presidential Library,g30196-d145840,717wendyf,50,Mar 2018
LBJ Presidential Library,g30196-d145840,ShirleyC184,40,Mar 2018
LBJ Presidential Library,g30196-d145840,NebraskanNomad,50,Mar 2018
LBJ Presidential Library,g30196-d145840,brendarY4488JQ,50,Mar 2018
LBJ Presidential Library,g30196-d145840,lightfader,40,Mar 2018
LBJ Presidential Library,g30196-d145840,dontparkatno14,40,Mar 2018
LBJ Presidential Library,g30196-d145840,waejae_jae,40,Mar 2018
LBJ Presidential Library,g30196-d145840,Gatorartlady,40,Mar 2018
LBJ Presidential Library,g30196-d145840,TheDotdog,40,Mar 2018
LBJ Presidential Library,g30196-d145840,Hawkeye1947,50,Mar 2018
LBJ Presidential Library,g30196-d145840,C23L,50,Mar 2018
LBJ Presidential Library,g30196-d145840,546bruceh,30,Mar 2018
LBJ Presidential Library,g30196-d145840,lisaf162,50,Mar 2018
LBJ Presidential Library,g30196-d145840,juliesO9749LO,40,Mar 2018
LBJ Presidential Library,g30196-d145840,JeffnJulie,50,Mar 2018
LBJ Presidential Library,g30196-d145840,timothyspinner,50,Feb 2018
LBJ Presidential Library,g30196-d145840,phred209,40,Feb 2018
LBJ Presidential Library,g30196-d145840,kaceygraver1987,50,Feb 2018
LBJ Presidential Library,g30196-d145840,Patrice2686,50,Feb 2018
LBJ Presidential Library,g30196-d145840,jaf122,40,Feb 2018
LBJ Presidential Library,g30196-d145840,mattt75,40,Feb 2018
LBJ Presidential Library,g30196-d145840,pc-37,50,Feb 2018
LBJ Presidential Library,g30196-d145840,chrisgO8998AU,50,Feb 2018
LBJ Presidential Library,g30196-d145840,alhanson,50,Feb 2018
LBJ Presidential Library,g30196-d145840,Savuti,50,Feb 2018
LBJ Presidential Library,g30196-d145840,Jake23121,50,Feb 2018
LBJ Presidential Library,g30196-d145840,P2746CGjohnh,50,Feb 2018
LBJ Presidential Library,g30196-d145840,DestinationJeff,50,Feb 2018
LBJ Presidential Library,g30196-d145840,Westcoastphoto71,40,Feb 2018
LBJ Presidential Library,g30196-d145840,IwonaIwa,50,Feb 2018
LBJ Presidential Library,g30196-d145840,mmaue627,40,Feb 2018
LBJ Presidential Library,g30196-d145840,aggiemom4boys,50,Feb 2018
LBJ Presidential Library,g30196-d145840,crodellicious,50,Feb 2018
LBJ Presidential Library,g30196-d145840,peggy64104,40,Feb 2018
LBJ Presidential Library,g30196-d145840,TwoWesties4648,50,Feb 2018
LBJ Presidential Library,g30196-d145840,SeattleGTs,50,Feb 2018
LBJ Presidential Library,g30196-d145840,Carlos_Escondido,50,Feb 2018
LBJ Presidential Library,g30196-d145840,rstreiffer,50,Feb 2018
LBJ Presidential Library,g30196-d145840,jeannenea2014,50,Feb 2018
LBJ Presidential Library,g30196-d145840,Logansmom6,50,Feb 2018
LBJ Presidential Library,g30196-d145840,charmainet60,50,Feb 2018
LBJ Presidential Library,g30196-d145840,Gem1920,50,Feb 2018
LBJ Presidential Library,g30196-d145840,Kahaluu_Bob,50,Feb 2018
LBJ Presidential Library,g30196-d145840,489lorih,50,Feb 2018
LBJ Presidential Library,g30196-d145840,tonootz,40,Feb 2018
LBJ Presidential Library,g30196-d145840,RaleighGirl123,50,Feb 2018
LBJ Presidential Library,g30196-d145840,PsychRN12,50,Feb 2018
LBJ Presidential Library,g30196-d145840,D9195NLlisaa,50,Feb 2018
LBJ Presidential Library,g30196-d145840,Go2FunFood,50,Feb 2018
LBJ Presidential Library,g30196-d145840,lisalu32,40,Feb 2018
LBJ Presidential Library,g30196-d145840,bobsG791UQ,50,Feb 2018
LBJ Presidential Library,g30196-d145840,gammish,50,Feb 2018
LBJ Presidential Library,g30196-d145840,Shore143,50,Feb 2018
LBJ Presidential Library,g30196-d145840,672larryr,50,Feb 2018
LBJ Presidential Library,g30196-d145840,Jackieosie,50,Feb 2018
LBJ Presidential Library,g30196-d145840,wkb206,50,Jan 2018
LBJ Presidential Library,g30196-d145840,jacquelynu2015,50,Jan 2018
LBJ Presidential Library,g30196-d145840,BJLarson,40,Jan 2018
LBJ Presidential Library,g30196-d145840,ahuberesq,50,Jan 2018
LBJ Presidential Library,g30196-d145840,DrAlliI,50,Jan 2018
LBJ Presidential Library,g30196-d145840,JeanL224,50,Jan 2018
LBJ Presidential Library,g30196-d145840,597joycet,50,Jan 2018
LBJ Presidential Library,g30196-d145840,WxmanMD,50,Jan 2018
LBJ Presidential Library,g30196-d145840,209KarenE,50,Jan 2018
LBJ Presidential Library,g30196-d145840,Frequentdiner63,40,Jan 2018
LBJ Presidential Library,g30196-d145840,stevej2001,30,Jan 2018
LBJ Presidential Library,g30196-d145840,drjedwards,50,Jan 2018
LBJ Presidential Library,g30196-d145840,278bryanw,50,Jan 2018
LBJ Presidential Library,g30196-d145840,GlobalGeckos,40,Jan 2018
LBJ Presidential Library,g30196-d145840,Sara76502,50,Jan 2018
LBJ Presidential Library,g30196-d145840,rosemaryw534,40,Jan 2018
LBJ Presidential Library,g30196-d145840,JasonG134,50,Jan 2018
LBJ Presidential Library,g30196-d145840,patty0303,50,Jan 2018
LBJ Presidential Library,g30196-d145840,KerrMuggin,50,Jan 2018
LBJ Presidential Library,g30196-d145840,junodee,50,Jan 2018
LBJ Presidential Library,g30196-d145840,H8680XJ,50,Jan 2018
LBJ Presidential Library,g30196-d145840,danyjkelly,50,Jan 2018
LBJ Presidential Library,g30196-d145840,fairwindstraveler,50,Jan 2018
LBJ Presidential Library,g30196-d145840,ooobabatunde,50,Jan 2018
LBJ Presidential Library,g30196-d145840,robertmL4928WZ,50,Jan 2018
LBJ Presidential Library,g30196-d145840,LettieS466,40,Jan 2018
LBJ Presidential Library,g30196-d145840,88Kate919,50,Jan 2018
LBJ Presidential Library,g30196-d145840,831ord,50,Jan 2018
LBJ Presidential Library,g30196-d145840,kgkraemer,50,Jan 2018
LBJ Presidential Library,g30196-d145840,Paul787_13,40,Jan 2018
LBJ Presidential Library,g30196-d145840,AR1350,50,Jan 2018
LBJ Presidential Library,g30196-d145840,653halc,50,Jan 2018
LBJ Presidential Library,g30196-d145840,conversekl,40,Jan 2018
LBJ Presidential Library,g30196-d145840,thosheineman,40,Jan 2018
LBJ Presidential Library,g30196-d145840,donnawW4315CZ,50,Jan 2018
LBJ Presidential Library,g30196-d145840,edw858,50,Jan 2018
LBJ Presidential Library,g30196-d145840,AvaE27,50,Jan 2018
LBJ Presidential Library,g30196-d145840,krae21,40,Jan 2018
LBJ Presidential Library,g30196-d145840,davidg50,50,Jan 2018
LBJ Presidential Library,g30196-d145840,FriedaLucy,50,Jan 2018
LBJ Presidential Library,g30196-d145840,scottimprov,30,Jan 2018
LBJ Presidential Library,g30196-d145840,carolelynns,50,Jan 2018
LBJ Presidential Library,g30196-d145840,pamk781,50,Jan 2018
LBJ Presidential Library,g30196-d145840,craftywriter,50,Jan 2018
LBJ Presidential Library,g30196-d145840,Cobiztrvlr75,50,Jan 2018
LBJ Presidential Library,g30196-d145840,423macs,50,Jan 2018
LBJ Presidential Library,g30196-d145840,801taylord,50,Jan 2018
LBJ Presidential Library,g30196-d145840,carolynm311,40,Jan 2018
LBJ Presidential Library,g30196-d145840,lrltshw,50,Jan 2018
LBJ Presidential Library,g30196-d145840,GCKTB,40,Jan 2018
LBJ Presidential Library,g30196-d145840,southerndrive,30,Dec 2017
LBJ Presidential Library,g30196-d145840,charleshX1186UJ,50,Dec 2017
LBJ Presidential Library,g30196-d145840,kzsull01,50,Dec 2017
LBJ Presidential Library,g30196-d145840,elbee-jazzyme,50,Dec 2017
LBJ Presidential Library,g30196-d145840,sunnyf2017,50,Dec 2017
LBJ Presidential Library,g30196-d145840,Andi55_13,40,Dec 2017
LBJ Presidential Library,g30196-d145840,RSJ50,50,Dec 2017
LBJ Presidential Library,g30196-d145840,arex1337,50,Dec 2017
LBJ Presidential Library,g30196-d145840,billbT2365XX,50,Dec 2017
LBJ Presidential Library,g30196-d145840,roymichaelm,50,Dec 2017
LBJ Presidential Library,g30196-d145840,shiml2016,40,Dec 2017
LBJ Presidential Library,g30196-d145840,bookworm8,50,Dec 2017
LBJ Presidential Library,g30196-d145840,HaleF643,40,Dec 2017
LBJ Presidential Library,g30196-d145840,PortRowNYC,50,Dec 2017
LBJ Presidential Library,g30196-d145840,digitaleye3,50,Dec 2017
LBJ Presidential Library,g30196-d145840,southplainsgroup,50,Dec 2017
LBJ Presidential Library,g30196-d145840,LauraR4040,50,Dec 2017
LBJ Presidential Library,g30196-d145840,stevef348,50,Dec 2017
LBJ Presidential Library,g30196-d145840,PeterG863,50,Dec 2017
LBJ Presidential Library,g30196-d145840,Ravjad,50,Dec 2017
LBJ Presidential Library,g30196-d145840,PNWAsia,50,Dec 2017
LBJ Presidential Library,g30196-d145840,lashundrav,50,Dec 2017
LBJ Presidential Library,g30196-d145840,BishopTim,50,Dec 2017
LBJ Presidential Library,g30196-d145840,dons262,50,Dec 2017
LBJ Presidential Library,g30196-d145840,foodiep13,30,Dec 2017
LBJ Presidential Library,g30196-d145840,V1206UIlaurab,50,Dec 2017
LBJ Presidential Library,g30196-d145840,314BillM,50,Dec 2017
LBJ Presidential Library,g30196-d145840,khwight,50,Dec 2017
LBJ Presidential Library,g30196-d145840,loesshawk2015,50,Dec 2017
LBJ Presidential Library,g30196-d145840,ExperienceFLX,50,Dec 2017
LBJ Presidential Library,g30196-d145840,jakk2013,50,Dec 2017
LBJ Presidential Library,g30196-d145840,robertwD7057IG,50,Dec 2017
LBJ Presidential Library,g30196-d145840,TeresaFrank_13,50,Dec 2017
LBJ Presidential Library,g30196-d145840,PLML,40,Dec 2017
LBJ Presidential Library,g30196-d145840,X3402IRpeterf,50,Dec 2017
LBJ Presidential Library,g30196-d145840,LorenzoPlata,50,Dec 2017
LBJ Presidential Library,g30196-d145840,auburntigers2017,40,Dec 2017
LBJ Presidential Library,g30196-d145840,michaelangel0p,50,Nov 2017
